"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OX003_R","OX007_R","OZ077_R","OX060_R","OX065_R","OZ066_R","OX004_R","OX067_R","OZ008_R","OZ009_R","OZ010_R","OZ011_R","OZ012_R","OZ013_R","OZ014_R","OZ015_R","OZ016_R","OZ076","OZ078","OZ080","OZ081","OZ087","OZ089","OZ090","OZ092","OZ093","OZ095","OZ096","OZ098","OZ099","OZ100","OZ101","OZ102","OZ103","OZ104","OZ105","OZ106","OZ107","OZ108","OZ110","OZ112","OZ113","OZ114","OZ117","OZ118","OZ119","OZ120","OZ122","OZ123","OZ124","OZ125","OZ126","OZ127","OZ134","OZ136","OZ137","OZ138","OZ151","OZ153","OZ154","OZ155","OZ156","OZ157","OZ158","OZ159","OZ160","OZ161","OZ162","OZ163","OZ164","OZ165","OZ166","OZ167","OZ168","OZ169","OZ170","OZ171","OZ172","OZ173","OZ174","OZ175","OZ176","OZ177","OZ178","OZ179","OZ180","OZ181","OZ182","OZ183","OZ184","OZ185","OZ186","OZ187","OZ188","OZ189","OZ190","OZ198","OZ199","OZ201","OZ204","OZ205","OZ206","OZ211","OZ212","OZ213","OZ216","OZ219","OZ230","OZ231","OZ232","OX090_R","OX501_R","OX502_R","OX503_R","OX504_R","OX505_R","OX506_R","OX507_R","OX508_R","OX509_R","OX510_R","OX511_R","OX512_R","OX513_R","OX514_R","OX515_R","OX516_R","OX517_R","OX518_R","OX519_R","OX520_R","OX521_R","OX522_R","OX523_R","OX524_R","OX525_R","OZ240","OZ241","OZ242","OZ244","OZ246","OZ254","OZ255","OZ256","OZ257","OZ258","OZ260","OZ261","OZ262","OZ264","OZ265","OZ266","OZ267","OZ269","OZ270","OZ274","OZ275","OZ276","OVDATE","OVERSION","year"
"779","501075","010","0","0","020",5,1,5,2,2,2,2,1,1,7,1954,5,8,8,1,2,1,5,5,5,1,1,1,NA,3,NA,5,10,2012,1,NA,5,5,5,5,5,1,5,5,5,5,1,NA,NA,NA,0,5,5,5,5,5,1,5,5,5,5,5,1,32,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,14,5,1,5,5,1,1,1,1,2,2,1,1,1,2,1,3,2,1,1,3,3,1,1,1,1,85,4,1,2,2,5,5,1,5,236,1,1,NA,1,NA,5,5,5,5,5,NA,6,NA,4,5,NA,1,3,2,"14"
"780","501075","020","0","0","010",1,5,1,1,1,1,1,1,1,9,1952,5,8,8,4,1,1,5,5,5,1,1,1,5,1,NA,5,10,2012,1,NA,5,5,5,1,5,5,5,1,5,5,5,NA,NA,NA,0,5,5,5,1,5,1,5,5,5,5,5,2,55,51,5,0,0,100000,100000,40000,40000,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,5500,5500,0,0,0,0,0,0,0,0,5,NA,1,NA,NA,NA,NA,12,5,1,5,5,1,1,2,1,2,2,2,1,1,1,2,3,1,1,1,1,2,3,2,2,1,56,16,1,2,1,1,5,1,NA,574,1,1,NA,NA,NA,5,5,5,1,5,-4500,5,5,3,5,NA,1,3,2,"14"
"781","501097","010","0","0","020",5,5,1,2,1,1,1,1,1,9,1950,5,7,11,2,2,5,5,5,5,1,1,1,5,1,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,4,5,5,5,5,5,5,1,5,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1700,0,0,5001,24999,0,0,0,0,3000,3000,0,0,5,2006,5,1,1,0,0,16,5,5,5,5,1,1,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,3,1,3,2,95,58,2,2,1,5,5,2,5,907,5,1,NA,NA,NA,5,5,5,5,5,4700,3,NA,6,5,NA,1,6,2,"14"
"782","501097","020","0","0","010",1,1,5,1,2,2,2,1,1,7,1953,5,11,7,4,1,1,5,5,5,1,1,1,NA,1,NA,5,6,2012,1,NA,5,5,5,1,1,5,5,5,5,5,1,NA,NA,NA,4,5,5,5,5,5,1,5,5,5,5,5,1,50,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2011,5,NA,NA,NA,NA,16,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,2,2,3,2,3,43,26,2,2,2,5,5,1,5,455,5,1,NA,NA,NA,5,5,5,5,5,NA,5,NA,4,5,NA,5,6,2,"14"
"783","501118","010","0","0",NA,1,1,1,1,3,3,2,6,6,9,1948,5,8,7,1,1,5,5,5,5,1,1,6,NA,1,NA,5,8,2012,1,NA,5,5,5,1,5,5,5,1,5,5,1,NA,NA,1,0,5,5,5,1,1,5,5,1,NA,5,1,NA,NA,NA,5,0,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,10000,10000,0,0,0,0,6000,6000,0,0,1,NA,5,1,1,3,5,12,1,1,5,5,3,1,1,2,1,2,1,1,2,1,2,2,1,2,1,3,1,2,2,3,1,24,84,8,1,2,5,5,1,5,162,1,1,NA,NA,5,5,5,5,5,5,64025,6,NA,3,5,NA,1,4,2,"14"
"784","501212","010","0","0","020",1,1,5,1,2,2,1,1,1,8,1949,5,7,9,2,1,5,5,5,5,1,1,1,NA,2,NA,5,7,2012,1,NA,5,1,5,1,1,5,5,1,1,1,5,NA,NA,1,4,5,5,5,5,1,5,5,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2003,5,1,1,3,1,12,1,1,5,5,3,1,1,2,2,2,2,1,1,1,1,2,2,2,3,2,3,2,1,3,3,37,97,2,1,1,5,5,1,NA,871,1,1,NA,NA,1,1,5,5,1,5,NA,4,NA,6,5,NA,1,2,2,"14"
"785","501212","020","0","0","010",5,5,1,2,1,1,2,1,1,7,1951,5,9,7,4,2,1,1,5,5,1,1,1,5,3,NA,5,7,2012,1,NA,5,1,5,1,1,1,5,5,5,1,1,NA,NA,1,4,5,5,5,5,1,5,5,1,1,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,7000,7000,0,0,0,0,3000,3000,0,0,1,1985,5,1,1,NA,NA,13,1,1,5,5,3,2,2,2,2,1,1,2,1,2,2,3,3,3,3,2,1,3,1,2,1,33,62,1,1,2,5,5,1,5,844,1,1,1,NA,1,1,5,5,1,5,7000,5,NA,2,5,NA,1,2,2,"14"
"786","501232","010","0","0","020",5,5,1,2,1,1,1,1,1,3,1948,5,6,10,1,2,5,5,5,5,1,1,1,NA,1,NA,5,1,2013,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,3,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,5,1,1,0,0,2,5,5,5,5,1,1,1,2,1,1,1,1,2,1,1,3,1,1,3,2,2,1,2,1,1,92,74,8,2,1,5,5,1,NA,40,1,1,NA,NA,NA,5,5,5,5,5,26000,3,NA,1,5,NA,1,6,2,"14"
"787","501232","020","0","0","010",1,1,5,1,2,2,2,1,1,12,1951,5,10,6,2,1,5,5,1,5,1,1,1,5,1,NA,5,1,2013,1,NA,5,5,5,1,1,5,5,5,1,5,5,NA,NA,NA,3,5,5,5,5,5,5,1,5,5,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2002,5,1,1,NA,NA,13,1,5,5,5,1,2,1,1,2,1,1,2,1,2,1,3,2,1,3,1,1,2,3,3,1,1,38,8,2,2,5,5,1,NA,781,5,1,NA,NA,NA,5,5,5,5,5,NA,3,NA,1,5,NA,1,4,2,"14"
"788","501254","010","0","0","020",5,5,1,2,1,1,1,1,1,6,1948,5,9,8,1,2,5,5,5,5,1,1,1,NA,3,NA,5,5,2012,2,2,5,5,5,5,5,1,5,5,5,1,1,NA,NA,NA,5,5,5,5,5,5,1,5,5,5,5,NA,1,40,52,5,0,0,700000,700000,0,0,250000,250000,30000,30000,0,0,0,0,0,0,300000,300000,2500,2500,0,0,0,0,0,0,10000,10000,0,0,5000,5000,0,0,0,0,0,0,0,0,5,NA,5,NA,NA,0,0,13,5,1,5,5,3,2,1,1,2,2,1,2,1,1,1,3,3,2,2,3,3,2,3,3,2,28,76,5,1,1,1,5,1,5,149,5,1,NA,NA,5,5,5,5,1,5,737500,3,1,4,5,NA,5,7,2,"14"
"789","501254","020","0","0","010",1,1,5,1,2,2,2,1,1,8,1948,5,8,9,3,1,1,5,5,5,1,1,1,5,3,NA,5,5,2012,1,NA,5,5,5,1,1,1,5,5,5,5,1,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1996,5,1,1,NA,NA,16,1,5,5,5,3,2,1,1,1,1,1,2,1,1,2,1,3,1,1,2,1,3,2,2,3,78,99,5,1,2,5,5,1,NA,412,5,1,1,NA,1,5,5,5,1,5,NA,6,NA,6,5,NA,1,3,2,"14"
"790","501276","010","1","1","012",1,1,1,1,3,3,1,3,6,3,1952,5,10,9,3,1,1,5,1,5,1,1,4,5,2,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,0,5,5,5,5,5,1,5,5,NA,5,5,1,45,52,1,0,0,225000,225000,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,55000,55000,0,0,0,0,2000,2000,0,0,5,NA,5,NA,NA,NA,NA,14,5,5,5,5,1,1,2,2,2,1,1,1,2,1,1,2,2,1,3,3,3,1,1,1,3,85,85,8,2,2,5,5,1,NA,543,1,1,NA,NA,NA,5,5,5,1,5,248000,1,NA,6,5,NA,5,3,2,"14"
"791","501276","020","2","2",NA,1,1,1,1,3,3,2,6,6,8,1973,5,10,3,3,2,1,5,1,5,1,5,6,NA,1,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,1,5,NA,NA,1,0,5,5,5,5,5,1,5,5,NA,5,5,2,40,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,10000,10000,0,0,5,NA,1,NA,NA,NA,NA,6,5,1,5,1,1,2,1,2,2,1,1,2,1,1,2,3,2,3,1,3,1,3,1,1,1,55,99,3,2,1,5,5,1,NA,735,1,1,NA,NA,NA,1,5,5,5,5,-7000,1,NA,5,5,NA,1,4,2,"14"
"792","501284","010","0","0","020",5,1,5,2,2,2,1,1,1,4,1961,5,7,8,2,2,1,5,1,5,1,5,1,NA,3,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,4,5,5,5,5,5,1,5,5,5,5,5,1,70,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,12,5,1,5,1,3,1,2,1,2,2,1,2,1,1,1,2,1,1,2,3,2,3,1,2,2,18,32,6,1,2,5,5,1,5,274,1,1,NA,NA,1,5,5,5,5,5,NA,6,NA,6,5,NA,5,3,2,"14"
"793","501284","020","0","0","010",1,5,1,1,1,1,2,1,1,8,1952,5,8,7,4,1,5,5,5,5,1,1,1,5,3,NA,5,5,2012,1,NA,5,5,5,1,5,5,5,1,5,1,5,NA,NA,NA,4,5,5,5,5,5,1,1,5,5,5,3,1,40,52,1,0,0,112000,112000,212000,212000,0,0,0,0,0,0,0,0,0,0,68000,68000,6200,6200,0,0,0,0,0,0,2200,2200,0,0,16000,16000,7600,7600,0,0,20000,20000,0,0,5,NA,1,NA,NA,0,0,12,5,1,5,5,3,2,2,1,2,1,2,2,1,1,1,3,1,2,2,2,1,3,3,3,1,97,89,6,1,1,5,5,1,5,14,1,1,1,NA,1,1,5,5,5,5,-20000,3,NA,2,5,NA,5,3,2,"14"
"794","501296","010","0","0","020",5,1,5,2,2,2,1,1,1,11,1948,5,11,7,1,2,1,5,1,5,1,1,1,NA,3,NA,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,1,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,NA,NA,NA,12,5,1,5,5,1,2,1,1,1,1,2,1,1,1,1,2,3,3,1,2,3,2,2,2,2,69,87,4,2,2,1,5,1,5,585,1,1,NA,NA,NA,5,5,5,5,5,NA,5,5,4,5,NA,1,2,2,"14"
"795","501296","020","0","0","010",1,5,1,1,1,1,2,1,1,1,1952,5,7,11,4,1,1,5,5,5,1,1,1,5,1,NA,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,1,5,5,5,1,5,5,1,5,5,5,1,NA,NA,NA,5,0,0,275000,275000,100001,99999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,80000,80000,0,0,0,0,0,0,0,0,5,NA,1,1,NA,NA,NA,12,5,1,5,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,3,3,30,18,7,2,1,5,5,1,1,606,1,1,NA,NA,NA,5,5,5,5,5,332279,6,NA,5,5,NA,5,2,2,"14"
"796","501376","010","0","0",NA,1,1,1,1,3,3,2,6,6,3,1952,5,3,11,3,2,5,5,5,5,1,1,5,NA,2,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,4,5,5,5,5,5,1,5,1,NA,5,5,2,35,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,300,300,0,0,5,2010,5,NA,NA,5,3,7,5,5,5,5,3,2,2,1,2,2,2,2,1,1,2,3,3,2,3,3,2,3,1,1,1,86,54,1,1,2,5,5,1,NA,229,1,1,NA,NA,1,5,5,5,1,1,-260,2,NA,4,5,NA,1,6,2,"14"
"797","501387","010","0","0","020",5,1,5,2,2,2,2,1,1,9,1958,5,4,4,1,2,5,5,1,5,1,1,1,5,2,NA,5,7,2012,1,NA,5,5,5,5,1,5,5,5,5,5,1,NA,NA,NA,0,5,5,5,5,5,1,5,5,5,5,5,1,40,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2001,1,NA,NA,NA,NA,12,5,1,5,1,3,1,1,2,2,2,1,2,1,2,2,2,1,3,3,2,2,3,3,1,3,57,57,3,1,1,5,5,1,5,424,5,1,1,NA,1,5,5,5,5,5,NA,4,NA,6,5,NA,1,3,2,"14"
"798","501387","020","0","0","010",1,5,1,1,1,1,1,1,1,7,1950,5,4,4,2,1,5,5,5,5,1,1,1,NA,3,NA,5,7,2012,1,NA,5,5,5,1,1,5,5,5,5,5,5,NA,NA,NA,0,5,5,5,5,5,1,5,5,5,5,5,1,50,52,5,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,8000,8000,0,0,0,0,0,0,0,0,5,2002,1,NA,NA,2,4,12,5,1,5,5,3,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,3,3,3,16,69,3,1,2,1,5,1,5,392,1,1,NA,NA,1,5,5,5,5,5,30000,5,5,5,5,NA,1,3,2,"14"
"799","501401","010","0","0","020",1,5,1,1,1,1,2,1,1,5,1954,5,8,6,3,1,5,5,5,5,1,1,1,5,3,NA,5,7,2012,1,NA,5,3,5,1,5,5,5,5,5,1,1,NA,NA,NA,7,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,5,0,0,140000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,80000,80000,0,0,25000,25000,0,0,0,0,0,0,0,0,5,NA,5,1,NA,0,2,15,1,1,5,5,1,2,2,2,1,2,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,40,49,8,2,2,5,5,1,NA,343,1,1,1,NA,NA,1,5,5,1,1,295000,5,NA,6,5,NA,1,7,2,"14"
"800","501401","020","0","0","010",5,1,5,2,2,2,1,1,1,8,1950,5,6,8,4,2,5,5,5,5,1,1,1,NA,3,NA,5,7,2012,1,NA,5,1,5,1,5,5,5,1,5,5,5,NA,NA,1,7,5,5,5,5,1,5,5,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,4,10,1,1,5,1,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,3,1,2,3,3,90,20,8,2,1,5,5,1,5,97,1,1,NA,NA,NA,5,5,5,5,5,NA,4,NA,4,5,NA,1,7,2,"14"
"801","501416","010","0","0","020",5,5,1,2,1,1,1,1,1,7,1953,5,3,6,1,2,5,5,1,5,1,1,1,NA,2,NA,5,9,2012,1,NA,5,5,5,1,1,5,5,5,5,5,1,NA,NA,NA,7,5,5,5,5,5,1,5,5,5,5,5,1,42,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,11000,0,0,0,0,0,0,0,0,5,2007,1,NA,NA,NA,NA,4,5,5,5,5,3,1,2,1,1,2,2,1,2,1,1,1,3,2,3,2,1,1,3,2,3,6,53,4,1,1,5,5,1,5,74,1,1,NA,NA,1,5,5,5,1,5,11000,2,NA,1,5,NA,1,6,2,"14"
"802","501416","020","0","0","010",1,1,5,1,2,2,2,1,1,4,1953,5,6,3,3,1,1,5,5,5,1,1,1,5,2,NA,5,9,2012,1,NA,5,5,5,5,1,5,5,5,5,5,5,NA,NA,NA,7,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1997,5,1,1,NA,NA,3,1,5,5,5,3,2,1,1,1,1,2,2,1,1,1,1,2,3,2,3,3,2,3,1,1,72,85,4,1,2,5,5,1,NA,896,1,1,1,NA,1,5,5,5,5,5,NA,6,NA,4,5,NA,1,6,2,"14"
"803","501435","010","0","0",NA,1,1,1,1,3,3,2,6,6,7,1952,5,5,6,2,1,5,5,5,5,1,1,5,NA,2,NA,5,1,2013,1,NA,5,5,5,1,1,1,1,1,1,1,1,NA,NA,1,95,1,5,5,5,1,5,5,1,NA,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,1,2004,1,1,1,6,3,9,1,1,5,1,3,2,1,1,2,2,1,1,1,1,1,2,3,1,3,2,3,1,2,3,2,100,12,2,1,2,5,5,2,NA,461,1,1,1,NA,1,1,5,5,5,1,3000,5,NA,2,5,NA,1,3,2,"14"
"804","501438","010","0","0","020",1,1,5,1,2,2,2,1,1,12,1949,5,2,2,1,2,5,5,5,5,1,1,1,5,2,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,1,5,5,5,5,5,5,5,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,1,1,12,5,1,5,5,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,3,2,3,2,2,1,28,75,7,2,2,5,5,1,NA,791,1,1,NA,NA,NA,5,5,5,1,1,NA,1,NA,3,5,NA,1,3,2,"14"
"805","501438","020","0","0","010",5,5,1,2,1,1,1,1,1,11,1949,5,2,2,2,1,5,5,5,5,1,1,1,NA,2,NA,5,6,2012,1,NA,5,5,5,5,5,1,5,5,5,5,1,NA,NA,NA,1,5,5,5,5,5,5,1,5,5,5,1,NA,NA,NA,5,0,0,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,52000,52000,18000,18000,0,0,0,0,0,0,0,0,50000,50000,40000,40000,0,0,0,0,0,0,0,0,5,NA,1,1,NA,0,2,14,5,1,5,5,1,2,1,2,1,1,2,1,2,1,1,1,3,2,2,2,1,3,1,3,3,6,75,7,2,1,1,5,1,1,479,1,1,NA,NA,NA,5,5,5,1,5,225000,1,1,4,5,NA,5,3,2,"14"
"806","501440","010","0","0","020",5,5,1,2,1,1,2,1,1,3,1950,5,10,5,2,2,5,5,5,5,1,1,1,5,2,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,5,5,5,5,1,5,1,5,1,1,5,3,1,15,52,5,0,0,15001,49999,93000,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,5,NA,5,NA,NA,0,2,13,5,1,5,5,3,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,17,89,5,1,1,5,5,1,5,472,5,1,1,NA,1,5,5,5,5,5,-60000,5,NA,4,5,NA,5,3,2,"14"
"807","501440","020","0","0","010",1,1,5,1,2,2,1,1,1,4,1953,5,5,10,3,1,1,5,5,5,1,1,1,NA,1,NA,5,3,2013,1,NA,5,3,5,1,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,1,1,5,5,5,5,5,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,1,NA,NA,NA,15,1,1,5,5,3,1,2,2,2,1,2,2,1,2,1,3,2,3,1,3,1,2,3,2,1,23,20,5,1,2,5,5,1,5,252,1,1,NA,NA,1,5,5,5,5,5,NA,6,NA,3,5,NA,1,3,2,"14"
"808","501498","020","0","0",NA,1,1,1,1,3,3,2,6,6,12,1952,5,8,4,3,2,5,5,5,5,1,1,5,1,3,NA,5,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,10,5,5,5,5,5,5,5,1,NA,5,5,NA,NA,NA,5,0,0,90000,90000,67000,67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,2000,2000,0,0,0,0,6000,6000,0,0,5,2003,5,1,NA,4,3,13,1,1,5,5,3,1,1,2,1,2,2,2,1,1,2,3,3,2,1,3,2,3,2,2,1,100,85,3,1,2,5,5,1,5,419,1,1,NA,NA,1,5,5,5,1,5,19100,6,NA,4,5,NA,1,6,2,"14"
"809","501504","010","0","0","020",1,1,1,1,3,2,2,1,1,5,1956,5,4,6,2,2,1,1,1,5,1,1,1,5,1,NA,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,6,5,5,5,5,5,1,5,5,5,5,5,1,40,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,12,5,1,5,1,3,2,2,2,1,2,1,2,1,2,2,1,3,3,3,3,1,1,1,1,2,70,28,6,1,1,5,5,1,5,996,1,1,NA,NA,1,5,5,5,5,5,NA,1,NA,6,5,NA,1,3,2,"14"
"810","501504","020","0","0","010",5,5,5,2,4,1,1,1,1,2,1951,5,6,4,4,1,1,5,5,5,1,1,1,NA,3,NA,5,5,2012,1,NA,5,5,5,1,5,1,5,1,5,5,5,NA,NA,NA,6,5,5,5,5,5,1,5,5,5,5,5,2,30,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,20000,20000,0,0,0,0,2500,2500,0,0,5,NA,1,NA,NA,NA,NA,15,5,1,5,5,3,1,2,1,2,1,2,1,2,2,2,2,3,1,3,3,1,3,3,2,1,48,46,6,1,2,5,5,1,5,398,1,1,NA,NA,1,5,5,5,5,5,20500,2,NA,2,5,NA,5,3,2,"14"
"811","501516","010","0","0","020",5,5,1,2,1,1,1,1,1,8,1951,5,3,3,1,1,5,5,5,5,1,1,1,NA,1,NA,5,7,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,9,5,5,5,1,1,5,5,5,5,5,5,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,5,1,1,0,2,4,1,5,5,5,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,3,1,2,2,2,1,95,4,2,1,5,5,1,NA,852,1,1,NA,NA,NA,5,5,5,5,5,0,1,NA,3,5,NA,1,3,2,"14"
"812","501516","020","0","0","010",1,1,5,1,2,2,2,1,1,1,1954,5,3,3,2,2,5,5,5,5,1,1,1,5,1,NA,5,7,2012,1,NA,5,5,5,1,1,5,5,5,5,5,5,NA,NA,NA,9,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1994,5,1,1,5,4,5,1,5,5,5,1,1,2,2,2,1,1,2,2,2,2,3,3,2,2,2,3,2,3,1,2,21,4,4,2,2,5,5,1,NA,963,5,1,NA,NA,NA,1,5,5,5,5,NA,2,NA,2,5,NA,1,3,2,"14"
