"","HHID","PN","NSUBHH","MSUBHH","NPN_SP","NCSR","NFAMR","NFINR","NY005","NY006","NY007","NY008","NY009","NY010","NY011","NY012","NY013","NY014","NY015","NY016","NY017","NY018","NY019","NY020","NY021","NY022","NY023","NY024","NY025","NY026","NY027","NY028","NY029","NY030","NY031","NY032","NY033","NY034","NY035","NY036","NY037","NY038","NY039","NY040","NY041","NY042","NY043","NY044","NY045","NY046","NY047","NY048","NY049","NY050","NY051","NY052","NY053","NY054","NY055","NY056","NY057","NY058","NY059","NY060","NY061","NY062","NY063","NY064","NY065","NY066","NY067","NY068","NY069","NY070","NY071","NY072","NY073","NY074","NY075","NY076","NY077","NY078","NY079","NY080","NY081","NY082","NY083","NY084","NY085","NY086","NY087","NY088","NY089","NY090","NY091","NY092","NY093","NY094","NY095","NY096","NY097","NY098","NY099","NY100","NY101","NY102","NY103","NY104","NY105","NY106","NY107","NY108","NY109","NY110","NY111","NY112","NY113","NY114","NY115","NVDATE","NVERSION","year"
"1077","524825","010","0","0","020",1,5,5,252.346,71.917,510.791,692.883,NA,46.363,21.037,13.572,42.417,20.405,47.924,150.946,18.564,NA,NA,NA,NA,NA,NA,NA,6.427,NA,19.515,61.37,78.312,97.5,14.025,28.548,23.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.309,58.016,110.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.231,213.237,NA,2906.562,195.486,1224.604,572.162,NA,NA,31.294,NA,452.729,275.98,NA,NA,NA,125.268,NA,208.292,48.625,8063.226,3,2,"12"
"1078","524825","020","0","0","010",5,1,1,125.377,51.091,442.074,622.074,NA,42.369,21.318,25.381,42.292,16.286,28.953,127.749,24.258,NA,NA,NA,NA,NA,NA,NA,3.166,NA,14.103,60.887,85.644,89.233,14.367,19.953,16.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.654,38.641,83.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.971,186.264,218.276,157.388,2476.625,378.004,570.54,682.407,NA,NA,29.937,NA,451.418,342.935,602.38,79.232,NA,116.922,NA,248.368,271.768,8379.137,3,2,"12"
"1079","524898","010","0","0","020",5,5,1,105.565,773.417,974.627,1078.718,NA,45.973,23.034,14.476,62.369,20.046,63.414,188.948,22.651,62.306,25.99,13.4,19.173,20.997,19.048,98.608,0.92,92.274,19.204,65.177,101.291,265.169,47.331,28.595,31.948,NA,NA,NA,NA,NA,NA,21.731,23.213,29.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.406,235.015,498.764,848.861,235.671,625.76,63.196,NA,77.891,NA,58.235,442.076,431.668,348.255,NA,NA,14.68,NA,109.341,263.531,7257.655,4,2,"12"
"1080","524898","020","0","0","010",1,1,5,359.175,1239.173,1576.617,1260.293,NA,52.245,22.94,18.455,60.933,39.375,56.706,212.425,27.768,104.396,34.694,36.863,213.601,38.985,99.387,423.53,2.355,206.794,24.118,49.28,69.155,123.74,19.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.345,1148.303,981.257,NA,1812.259,569.826,3210.3,678.618,NA,180.071,NA,226.2,916.346,544.536,NA,NA,NA,20.67,NA,31.413,205.172,15180.455,4,2,"12"
"1081","524944","010","0","0",NA,1,1,1,448.719,160.415,783.652,1092.056,NA,57.298,22.379,33.306,94.177,59.327,98.156,382.949,13.93,NA,NA,NA,NA,NA,NA,NA,3.634,NA,82.212,54.32,73.804,167.092,29.281,28.704,123.786,NA,NA,NA,40.966,50.747,74.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.801,37.845,368.177,190.195,304.217,543.058,1577.696,1032.962,NA,NA,809.501,NA,781.67,500.621,716.15,32.246,NA,110.619,NA,313.965,63.789,10839.591,2,2,"12"
"1082","525032","010","0","0",NA,1,1,1,239.492,84.209,384.693,499.677,NA,37.611,20.912,16.49,40.248,17.175,21.902,118.014,21.216,NA,NA,NA,NA,NA,NA,NA,3.074,NA,15.585,60.825,77.782,57.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.085,20.81,46.785,NA,NA,NA,NA,NA,NA,29.406,20.389,32.838,NA,NA,NA,222.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.783,190.819,163.298,104.114,1768.75,851.4,784.978,377.848,NA,NA,26.161,NA,315.948,310.347,309.473,22.121,NA,47.689,NA,46.707,177.746,7085.825,4,2,"12"
"1083","525066","010","0","0",NA,1,1,1,183.863,160.026,1062.384,681.126,NA,52.762,21.925,34.494,60.213,42.39,34.275,194.512,29.832,NA,NA,NA,NA,NA,NA,NA,3.806,NA,26.554,61.253,76.089,109.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.042,31.743,31.874,NA,NA,NA,36.106,37.319,24.058,NA,NA,NA,NA,NA,NA,294.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.336,51.503,451.217,55.838,0.92,NA,104.74,61.75,NA,NA,74.214,NA,785.445,471.204,454.335,1.825,NA,34.492,NA,299.271,85.753,5185.114,4,2,"12"
"1084","525152","010","0","0",NA,1,1,1,416.982,119.606,797.44,848.883,NA,63.715,21.124,24.091,89.935,22.105,42.999,228.905,44.254,NA,NA,NA,NA,NA,NA,NA,4.273,NA,27.093,62.254,84.08,170.988,32.431,46.255,28.32,NA,NA,NA,16.989,29.752,92.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.641,38.814,395.108,64.207,1.99,NA,296.847,36.291,NA,NA,51.719,NA,782.669,485.056,737.404,31.743,NA,32.496,NA,217.432,60.093,6048.827,3,2,"12"
"1085","525329","010","1","0","011",1,1,1,981.179,261.472,578.777,NA,11.591,27.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.46,44.444,236.731,199.364,2.277,NA,494.187,57.143,NA,NA,36.878,NA,549.386,NA,792.669,177.779,79.326,158.652,NA,11.638,115.393,5570.744,4,2,"12"
"1086","525329","020","2","0",NA,1,1,1,333.224,147.793,617.708,1038.939,NA,72.551,21.665,61.449,57.876,22.216,27.355,207.693,79.041,NA,NA,NA,NA,NA,NA,NA,1.994,NA,19.813,62.658,82.226,133.1,17.899,31.41,44.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.514,108.739,157.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.075,338.203,283.536,174.657,2776.162,461.757,399.186,31.017,NA,NA,44.26,NA,588.533,506.974,370.69,45.419,94.824,19.837,NA,256.322,314.265,9417.868,4,2,"12"
"1087","525446","010","0","0",NA,1,1,1,226.748,96.642,582.1,596.147,NA,50.482,22.066,22.121,68.156,28.502,42.245,177.559,18.252,NA,NA,NA,NA,NA,NA,NA,2.714,NA,18.314,26.395,66.518,100.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.483,19.843,26.286,NA,NA,NA,NA,NA,NA,12.824,27.253,49.686,NA,NA,NA,246.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.771,19.328,225.874,134.082,3221.201,513.334,652.114,1072.938,NA,NA,34.539,NA,539.355,390.127,1009.587,38.532,NA,62.665,199.805,406.459,69.654,10428.364,3,2,"12"
"1088","525516","010","0","0","020",1,1,5,384.884,58.484,518.873,797.762,NA,63.383,22.409,32.963,83.413,21.731,69.56,223.439,28.766,NA,NA,NA,NA,NA,NA,NA,1.794,NA,18.658,64.568,102.133,123.693,15.257,32.479,53.555,NA,NA,NA,NA,NA,NA,44.444,29.968,47.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.074,377.053,270.863,NA,1.591,NA,1101.519,57.859,NA,NA,35.974,NA,664.764,511.868,NA,NA,NA,138.95,NA,178.558,59.888,5957.876,4,2,"12"
"1089","525516","020","0","0","010",5,5,1,65.081,55.111,441.366,607.248,NA,46.052,21.322,19.668,54.373,18.097,22.005,130.48,18.203,NA,NA,NA,NA,NA,NA,NA,2.352,NA,16.466,56.172,73.025,101.438,14.52,13.265,21.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.677,39.29,65.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.622,303.63,222.591,1.647,NA,528.386,1507.792,NA,NA,35.876,NA,482.26,423.814,817.019,52.881,NA,95.288,NA,201.864,75.367,6362.764,4,2,"12"
"1090","525520","010","0","0","020",1,5,1,496.334,234.726,728.816,707.525,NA,56.773,21.376,24.602,74.861,21.238,29.388,185.16,33.576,NA,NA,NA,NA,NA,NA,NA,2.099,NA,24.374,47.025,66.748,171.987,20.588,26.5,46.599,NA,NA,NA,NA,NA,NA,25.379,20.108,36.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792.196,248.027,337.274,1.577,NA,781.892,60.778,NA,NA,45.561,NA,425.554,709.871,772.645,69.163,NA,99.678,NA,417.573,125.611,7060.026,4,2,"12"
"1091","525689","010","1","0",NA,1,1,1,2415.882,125.58,969.324,679.03,NA,45.318,21.707,52.713,79.232,23.01,27.58,192.13,37.113,NA,NA,NA,NA,NA,NA,NA,1.248,NA,23.198,60.481,81.9,118.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.915,30.232,25.319,NA,NA,NA,16.489,19.173,19.219,NA,NA,NA,NA,NA,NA,252.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.337,205.452,337.195,121.196,2252.058,448.423,172.068,726.93,NA,NA,115.503,NA,766.32,411.684,524.91,109.544,91.462,84.085,NA,299.006,261.752,11333.246,4,2,"12"
"1092","525689","020","2","0",NA,1,1,1,777.49,162.118,1127.601,881.113,NA,88.967,22.753,58.422,95.971,20.686,40.794,220.49,40.513,NA,NA,NA,NA,NA,NA,NA,2.886,NA,19.391,68.5,89.81,142.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.954,30.888,27.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.306,32.698,77.033,391.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.841,385.726,368.691,152.412,3409.192,583.918,751.997,49.92,NA,NA,41.247,NA,589.207,642.823,844.771,47.161,135.475,67.977,NA,173.026,67.408,12049.013,4,2,"12"
"1093","525855","010","0","0","020",5,1,5,165.13,326.399,465.534,NA,528.511,75.984,22.648,19.192,58.228,18.423,28.345,152.052,29.51,60.813,11.409,10.375,13.46,15.739,18.934,69.917,1.961,71.525,15.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.253,128.542,216.836,NA,0.897,NA,78.441,NA,516.45,880.926,NA,50.784,361.639,NA,NA,NA,NA,30.352,NA,NA,55.858,3900.919,3,2,"12"
"1094","525855","020","0","0","010",1,5,1,177.099,57.063,463.631,553.393,NA,51.392,23.021,12.366,45.744,17.961,22.861,123.455,15.063,NA,NA,NA,NA,NA,NA,NA,1.355,NA,20.013,62.184,79.27,101.926,11.029,13.634,40.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.081,27.112,26.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.727,247.293,234.256,0.845,NA,652.947,853.78,NA,NA,49.766,NA,384.781,368.606,561.493,25.515,NA,38.352,NA,193.014,56.015,5268.739,2,2,"12"
"1095","526216","010","0","0","020",1,5,1,302.991,61.629,474.115,859.803,NA,41.541,22.031,18.477,43.896,28.6,36.891,155.863,18.573,NA,NA,NA,NA,NA,NA,NA,1.861,NA,22.424,50.654,73.49,170.336,29.045,188.543,42.157,NA,NA,NA,NA,NA,NA,21.332,22.439,24.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.74,223.185,178.568,1.677,NA,464.545,335.555,NA,NA,23.877,NA,410.788,397.178,740.042,66.783,NA,111.94,NA,180.703,65.551,4930.324,1,2,"12"
"1096","526216","020","0","0","010",5,1,5,154.035,64.724,436.282,675.911,NA,38.423,21.536,17.987,47.393,17.051,44.226,169.292,37.378,NA,NA,NA,NA,NA,NA,NA,2.231,NA,21.45,60.919,86.877,132.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.882,20.077,16.146,NA,NA,NA,11.763,14.508,9.906,NA,NA,NA,NA,NA,NA,219.539,45.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.488,15.474,10.359,NA,NA,NA,7.535,10.889,13.525,NA,NA,NA,NA,NA,NA,65.27,277.446,316.634,135.986,NA,1.528,NA,505.238,971.383,NA,NA,25.787,NA,499.809,405.351,NA,NA,NA,174.611,NA,328.318,50.217,5025.444,1,2,"12"
"1097","526250","010","0","0","011",1,1,1,361.78,123.209,593.987,924.527,NA,67.064,21.505,19.219,65.068,16.38,30.404,149.698,18.814,NA,NA,NA,NA,NA,NA,NA,1.482,NA,17.581,62.134,93.538,116.423,13.821,25.818,38.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.693,120.884,83.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.6,46.364,7.784,7.426,32.042,NA,NA,NA,NA,NA,NA,7.956,12.932,10.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.405,452.23,524.519,392.014,261.41,1.825,NA,1089.398,708.55,NA,NA,71.635,NA,626.872,526.813,979.464,246.964,NA,233.064,NA,290.285,125.721,8549.399,4,2,"12"
"1098","526381","010","0","0","020",5,1,5,131.383,41.388,456.706,809.681,NA,45.755,22.332,32.604,41.215,20.701,65.832,202.457,52.369,NA,NA,NA,NA,NA,NA,NA,1.716,NA,18.861,66.378,92.196,93.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.985,54.756,48.953,NA,NA,NA,NA,NA,NA,42.214,72.306,67.283,NA,NA,NA,407.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.381,403.978,204.469,NA,426.708,2328.36,1133.731,561.258,NA,NA,37.518,NA,691.082,420.233,NA,NA,NA,84.786,NA,318.771,139.215,8478.554,3,2,"12"
"1099","526381","020","0","0","010",1,5,1,218.619,73.321,459.264,766.515,NA,38.61,22.675,21.543,40.529,19.376,36.379,139.73,24.695,NA,NA,NA,NA,NA,NA,NA,2.153,NA,16.13,42.869,245.638,86.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.194,22.043,51.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.226,41.465,30.014,290.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.711,174.346,220.35,152.88,448.891,537.452,401.529,NA,NA,29.875,NA,586.358,356.242,539.652,39.764,NA,74.256,NA,299.504,93.133,5758.009,3,2,"12"
"1100","526475","010","0","0","020",1,5,1,430.014,72.809,621.031,961.056,NA,69.013,22.168,23.644,70.735,22.892,27.319,169.421,30.529,NA,NA,NA,NA,NA,NA,NA,2.007,NA,15.18,61.497,238.478,127.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.096,15.152,23.76,NA,NA,NA,NA,NA,NA,15.626,18.378,26.654,NA,NA,NA,246.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.074,226.79,267.156,3381.914,434.054,577.964,734.066,NA,NA,30.648,NA,481.033,413.964,672.954,60.401,NA,151.21,NA,308.251,393.275,10544.622,1,2,"12"
"1101","526475","020","0","0","010",5,1,5,367.38,82.009,635.498,920.223,NA,50.966,22.253,46.348,46.098,18.861,29.031,135.065,20.576,NA,NA,NA,NA,NA,NA,NA,2.73,NA,17.16,64.21,93.178,221.099,17.238,20.67,24.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.851,66.877,149.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.302,499.56,252.97,NA,2962.258,401.16,885.941,747.912,NA,NA,29.344,NA,420.686,339.971,NA,NA,NA,86.456,NA,376.631,47.268,9505.386,1,2,"12"
"1102","526499","010","0","0","020",5,1,5,253.449,39.89,1540.167,907.264,NA,50.769,22.748,49.999,74.555,25.117,32.277,210.043,43.713,NA,NA,NA,NA,NA,NA,NA,2.294,NA,31.108,49.041,70.025,126.355,25.705,28.231,54.322,NA,NA,NA,15.712,25.845,51.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.196,50.018,15.524,11.734,23.194,NA,NA,NA,NA,NA,NA,13.526,18.173,35.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.658,536.153,24.628,410.299,NA,2.142,NA,325.825,33.789,NA,NA,282.493,NA,1039.531,474.945,NA,NA,NA,66.629,NA,186.921,66.562,6198.556,4,2,"12"
"1103","526499","020","0","0","010",1,5,1,246.449,57.611,1246.692,757.498,NA,55.739,22.581,27.487,69.904,23.54,28.502,174.143,26.754,NA,NA,NA,NA,NA,NA,NA,4.805,NA,23.041,32.682,51.012,145.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.324,24.57,70.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.533,24.82,41.932,416.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.506,219.383,206.731,2.044,NA,1101.019,621.598,NA,NA,381.327,NA,1079.257,1255.631,804.961,55.801,NA,80.949,NA,288.148,95.035,8794.991,4,2,"12"
"1104","526562","020","0","0",NA,1,1,1,589.683,141.333,899.67,739.48,NA,84.581,22.069,28.104,97.25,21.814,38.204,219.407,30.959,NA,NA,NA,NA,NA,NA,NA,2.812,NA,27.513,62.15,80.192,131.976,60.929,20.77,32.796,45.316,3.727,2.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907.374,332.229,430.582,358.795,1.505,NA,211.542,410.217,NA,NA,175.755,NA,792.887,745.606,818.834,184.718,311.825,29.325,NA,36.042,73.169,8203.427,4,2,"12"
"1105","526586","010","0","0","020",5,5,1,125.69,56.393,408.893,591.732,NA,40.965,20.991,18.345,43.805,18.08,20.92,124.364,22.028,NA,NA,NA,NA,NA,NA,NA,2.308,NA,17.004,62.166,107.656,101.135,14.18,16.536,26.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.186,30.545,52.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.795,192.972,204.532,1626.779,610.321,391.046,701.767,NA,NA,28.533,NA,367.334,353.684,532.897,47.502,NA,71.385,NA,220.336,272.767,6917.991,4,2,"12"
"1106","526586","020","0","0","010",1,1,5,270.895,246.126,468.953,658.28,NA,46.94,21.41,14.165,44.85,17.035,21.496,122.881,20.03,NA,NA,NA,NA,NA,NA,NA,11.84,NA,16.24,61.386,95.815,104.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.569,17.847,16.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.272,32.401,78.25,339.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763.606,252.721,269.693,NA,1589.657,508.767,1624.171,472.322,NA,NA,28.798,NA,714.949,382.809,NA,NA,NA,128.669,NA,92.305,47.643,8530.801,4,2,"12"
