"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MY005","MY006","MY007","MY008","MY009","MY010","MY011","MY012","MY013","MY014","MY015","MY016","MY017","MY018","MY019","MY020","MY021","MY022","MY023","MY024","MY025","MY026","MY027","MY028","MY029","MY030","MY031","MY032","MY033","MY034","MY035","MY036","MY037","MY038","MY039","MY040","MY041","MY042","MY043","MY044","MY045","MY046","MY047","MY048","MY049","MY050","MY051","MY052","MY053","MY054","MY055","MY056","MY057","MY058","MY059","MY060","MY061","MY062","MY063","MY064","MY065","MY066","MY067","MY068","MY069","MY070","MY071","MY072","MY073","MY074","MY075","MY076","MY077","MY078","MY079","MY080","MY081","MVDATE","MVERSION","year"
"889","500336","010","0","0","020",5,1,5,215.383,93.377,884.226,1533.472,NA,47.695,22.464,16.828,112.044,25.195,36.052,230.521,27.123,NA,NA,NA,NA,NA,NA,NA,1.585,126.271,27.39,60.875,95.138,66.876,198.978,274.532,241.238,19.081,137.377,54.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.97,722.94,462.507,326.868,NA,3.353,1098.91,NA,NA,48.487,NA,605.283,478.376,NA,NA,NA,23.977,NA,537.499,87.28,7134.316,7,5.1,"10"
"890","500336","020","0","0","010",1,5,1,274.518,78.842,462.467,889.715,NA,56.642,22.119,32.46,49.97,21.492,24.364,150.045,20.513,NA,NA,NA,NA,NA,NA,NA,1.787,62.647,31.383,79.587,108.364,68.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.752,24.407,44.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.667,65.757,91.679,455.651,NA,434.735,303.064,119.167,4.425,279.743,NA,NA,229.024,NA,342.208,410.774,617.752,56.459,NA,23.77,NA,227.254,65.85,4841.711,7,5.1,"10"
"891","500346","010","0","0","020",1,1,5,307.771,122.567,610.398,736.068,NA,49.27,21.724,27.221,58.936,21.563,40.807,177.352,33.833,NA,NA,NA,NA,NA,NA,NA,2.355,86.439,19.91,50.375,72.474,64.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.625,30.627,22.917,NA,NA,NA,NA,NA,NA,29.142,34.232,70.097,NA,NA,NA,299.233,441.87,216.591,289.765,NA,2.446,1118.598,NA,NA,37.928,NA,710.557,374.907,NA,NA,NA,83.446,NA,141.197,52.566,5251.169,4,5.1,"10"
"892","500346","020","0","0","010",5,5,1,66.871,33.144,313.933,511.798,NA,46.461,21.758,15.636,48.278,18.276,25.756,129.121,17.113,NA,NA,NA,NA,NA,NA,NA,1.167,42.255,18.246,50.92,66.655,49.426,25.052,25.766,25.751,NA,NA,NA,NA,NA,NA,15.886,22.474,24.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.745,NA,438.048,171.175,305.791,1.427,560.907,NA,NA,32.967,NA,448.656,336.847,579.715,46.706,NA,177.231,NA,203.235,70.603,4304.103,7,5.1,"10"
"893","500348","010","0","0",NA,1,1,1,256.732,63.876,1424.771,1108.953,NA,55.712,22.771,32.479,111.96,37.934,86.34,317.388,35.456,NA,NA,NA,NA,NA,NA,NA,2.903,110.951,43.868,61.807,103.683,131.042,149.993,74.224,36.96,38.114,12.73,20.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.066,331.161,49.277,526.674,56.029,2.207,315.262,NA,NA,208.833,NA,1588.129,378.343,840.68,2.599,NA,202.432,NA,347.091,142.835,7851.691,1,5.1,"10"
"894","500356","010","0","0","020",1,1,5,609.611,63.096,397.143,756.851,NA,57.73,23.766,32.792,73.192,19.086,31.23,190.151,39.954,NA,NA,NA,NA,NA,NA,NA,2.616,93.557,22.952,60.85,109.241,139.435,30.188,7.407,18.434,NA,NA,NA,17.44,10.941,23.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.998,616.091,373.05,286.613,NA,1.632,289.036,NA,NA,26.73,NA,517.854,401.788,NA,NA,NA,222.126,NA,346.161,82.226,4996.909,2,5.1,"10"
"895","500356","020","0","0","010",5,5,1,46.579,55.825,309.064,572.11,NA,47.71,21.87,26.788,65.456,19.447,21.07,152.313,25.201,NA,NA,NA,NA,NA,NA,NA,1.581,45.226,18.67,42.687,73.709,110.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.765,26.383,10.76,NA,NA,NA,12.095,12.049,12.838,NA,NA,NA,NA,NA,NA,202.913,NA,23.383,215.743,297.568,3.152,839.862,NA,NA,37.979,NA,1045.389,355.083,824.932,137.848,NA,219.513,241.627,6.59,65.923,5307.504,2,5.1,"10"
"896","500417","010","0","0",NA,1,1,1,439.646,104.086,725.645,960.719,NA,68.503,23.169,25.826,98.354,29.604,38.807,241.494,39.684,NA,NA,NA,NA,NA,NA,NA,1.629,65.504,32.667,25.63,52.016,290.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.803,35.981,29.149,19.244,24.015,29.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.578,156.037,679.597,476.886,107.604,1.327,1582.741,NA,NA,52.12,NA,641.822,346.023,618.119,38.002,NA,28.453,NA,415.597,74.965,7457.923,7,5.1,"10"
"897","500437","010","0","0",NA,1,1,1,384.19,148.516,434.795,718.353,NA,47.456,21.321,18.309,69.54,17.558,24.815,156.488,22.268,NA,NA,NA,NA,NA,NA,NA,2.055,82.944,19.478,61.953,84.933,102.926,26.868,37.535,54.361,NA,NA,NA,NA,NA,NA,28.045,19.088,31.742,4.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.847,377.137,274.931,201.418,276.573,1.871,791.962,NA,NA,50.965,NA,526.325,352.017,725.24,51.121,NA,133.518,NA,151.069,51.119,5657.685,5,5.1,"10"
"898","500470","010","0","0",NA,1,1,1,183.256,64.522,456.409,611.54,NA,54.501,21.084,16.795,56.393,16.988,39.345,161.167,20.787,NA,NA,NA,NA,NA,NA,NA,1.238,94.04,26.293,55.337,75.411,55.616,30.792,38.925,20.458,14.337,13.085,14.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.304,60.312,23.366,198.083,46.172,1.244,1121.3,NA,NA,37.32,NA,574.457,300.562,491.65,51.839,NA,86.945,NA,162.244,54.731,4532.789,7,5.1,"10"
"899","500482","010","0","0","020",1,5,1,299.865,65.951,382.576,823.15,NA,50.187,21.629,55.041,76.503,22.696,79.886,256.326,52.217,NA,NA,NA,NA,NA,NA,NA,1.24,87.609,22.043,60.682,94.286,83.118,63.896,26.575,20.925,NA,NA,NA,17.449,16.688,28.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.832,NA,23.53,294.886,234.971,2235.401,1055.786,NA,NA,30.542,NA,448.121,422.392,497.566,94.638,NA,56.022,NA,72.441,330.766,7635.114,2,5.1,"10"
"900","500482","020","0","0","010",5,1,5,145.281,73.2,487.903,799.208,NA,47.819,22.89,29.622,113.018,18.015,46.421,240.779,41.107,NA,NA,NA,NA,NA,NA,NA,1.782,41.491,19.212,69.839,142.284,143.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.01,32.046,29.937,NA,NA,NA,26.227,13.848,10.008,NA,NA,NA,NA,NA,NA,272.541,274.025,486.959,386.028,NA,132.896,255.29,NA,NA,81.227,NA,533.633,343.197,NA,NA,NA,122.149,NA,232.013,201.769,4581.772,2,5.1,"10"
"901","500537","010","0","0","020",1,5,1,210.606,209.004,467.381,554.729,NA,47.451,21.36,19.536,68.603,17.454,21.596,146.054,18.977,NA,NA,NA,NA,NA,NA,NA,2.13,47.904,17.769,48.886,76.781,56.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.772,15.736,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.211,24.602,31.022,193.513,NA,277.141,241.33,335.757,1.309,656.837,NA,NA,32.581,NA,400.103,258.766,607.841,53.172,NA,33.796,NA,161.02,120.638,4649.478,8,5.1,"10"
"902","500537","020","0","0","010",5,1,5,217.226,124.324,329.731,619.379,NA,49.172,21.822,14.47,50.518,16.981,64.792,169.38,20.18,NA,NA,NA,NA,NA,NA,NA,1.951,85.892,15.323,64.116,84.855,57.748,62.872,38.957,32.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.837,266.286,164.135,199.674,NA,0.86,1982.487,NA,NA,20.178,NA,409.34,403.57,NA,NA,NA,65.799,NA,52.683,139.265,5010.796,8,5.1,"10"
"903","500560","010","0","0","020",1,1,5,263.205,66.643,520.648,685.014,NA,52.649,22.156,20.86,70.059,20.142,52.269,181.131,15.922,NA,NA,NA,NA,NA,NA,NA,2.007,31.908,18.167,57.973,74.912,174.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.843,21.445,18.493,14.754,12.098,24.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.391,357.868,303.073,473.416,NA,2278.559,1276.502,NA,NA,47.696,NA,703.267,402.636,NA,NA,NA,144.257,NA,357.399,61.012,8168.674,7,5.1,"10"
"904","500560","020","0","0","010",5,5,1,212.369,59.659,468.949,745.768,NA,66.044,22.087,14.699,63.589,17.748,19.883,150.444,28.464,NA,NA,NA,NA,NA,NA,NA,1.557,59.233,17.358,55.833,79.005,86.069,33.055,49.074,40.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.619,24.577,85.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.699,NA,189.466,330.055,111.958,2651.878,922.257,NA,NA,263.18,NA,830.338,434.835,1103.728,40.547,NA,141.808,NA,313.899,62.472,9224.622,7,5.1,"10"
"905","500598","010","0","0",NA,1,1,1,234.914,217.575,601.816,526.645,NA,44.671,21.282,24.859,48.501,19.638,26.789,145.954,23.485,NA,NA,NA,NA,NA,NA,NA,1.335,84.207,26.058,36.526,57.157,61.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.582,16.174,20.003,9.69,7.148,14.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.18,334.909,44.772,252.724,137.682,2.405,342.208,NA,NA,217.838,NA,627.005,254.212,349.543,52.242,NA,73.05,NA,302.226,78.606,4691.501,7,5.1,"10"
"906","500648","010","0","0","020",1,1,5,243.569,58.775,519.554,590.489,NA,84.402,21.552,24.609,53.694,19.799,27.072,151.693,32.294,NA,NA,NA,NA,NA,NA,NA,1.294,60.468,17.277,60.796,79.468,61.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.192,22.446,25.22,NA,NA,NA,12.489,10.398,13.136,NA,NA,NA,NA,NA,NA,167.003,406.938,55.058,244.414,NA,1.769,755.931,NA,NA,56.904,NA,475.741,345.521,NA,NA,NA,76.48,NA,323.068,114.652,4272.898,7,5.1,"10"
"907","500648","020","0","0","010",5,5,1,71.737,64.336,676.02,736.932,NA,69.903,21.535,34.605,83.049,21.507,24.178,187.016,36.558,NA,NA,NA,NA,NA,NA,NA,1.435,82.888,20.453,61.369,82.469,59.878,22.158,39.682,31.083,NA,NA,NA,NA,NA,NA,21.698,24.302,58.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.081,NA,58.391,326.268,435.735,1.552,2822.003,NA,NA,54.27,NA,1251.145,544.107,1456.058,169.516,NA,127.46,NA,205.268,91.115,9104.222,7,5.1,"10"
"908","500681","010","0","0","020",1,1,5,243.41,40.055,639.072,627.835,NA,55.671,21.854,21.562,58.506,21.71,23.461,152.888,25.276,NA,NA,NA,NA,NA,NA,NA,4.376,58.778,20.699,34.796,66.715,66.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.176,27.242,37.432,NA,NA,NA,NA,NA,NA,20.643,37.061,33.396,NA,NA,NA,245.991,352.277,23.547,223.19,NA,1.736,1345.082,NA,NA,43.786,NA,689.144,352.824,NA,NA,NA,86.21,NA,206.271,66.29,4945.372,6,5.1,"10"
"909","500681","020","0","0","010",5,5,1,78.987,75.656,520.067,864.317,NA,51.068,23.04,30.471,74.098,27.129,42.689,203.461,32.051,NA,NA,NA,NA,NA,NA,NA,5.981,68.937,25.534,61.404,86.344,77.019,46.606,112.598,80.747,NA,NA,NA,30.687,12.813,34.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.015,NA,22.478,229.008,201.393,3.103,212.481,NA,NA,190.64,NA,566.029,328.112,735.459,27.635,NA,61.331,NA,257.312,85.971,4465.283,6,5.1,"10"
"910","500739","010","0","0","020",5,5,1,75.931,54.501,416.922,626.864,NA,53.275,22.517,32.337,61.845,21.006,25.339,159.401,28.234,NA,NA,NA,NA,NA,NA,NA,1.555,59.748,19.583,56.188,73.407,59.739,35.718,34.167,31.178,NA,NA,NA,19.838,18.083,25.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.624,NA,283.228,197.671,138.797,2.01,1187.354,NA,NA,35.271,NA,508.618,344.582,822.396,74.302,NA,35.063,95.471,200.416,58.843,5175.596,8,5.1,"10"
"911","500739","020","0","0","010",1,1,5,268.647,65.946,575.96,1295.486,NA,51.676,29.578,54.42,89.419,18.579,38.735,207.568,40.605,NA,NA,NA,NA,NA,NA,NA,8.27,89.49,18.083,60.18,83.227,84.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.673,58.86,129.679,NA,NA,NA,NA,NA,NA,15.205,NA,NA,119.681,161.109,130.756,771.257,449.818,245.893,358.153,NA,2.241,999.744,NA,NA,38.492,NA,708.736,522.761,NA,NA,NA,51.757,NA,129.358,73.026,5791.72,7,5.1,"10"
"912","500740","010","0","0","020",5,5,1,62.757,67.299,405.997,563.667,NA,45.999,26.217,19.006,53.316,18.754,25.709,138.659,17.217,NA,NA,NA,NA,NA,NA,NA,4.623,50.561,20.978,38.986,53.078,72.117,30.436,28.376,19.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.829,20.626,30.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.524,NA,342.178,200.778,91.39,1.399,1013.229,NA,NA,32.66,NA,498.047,336.592,631.999,36.289,NA,59.959,NA,111.768,58.693,4523.574,7,5.1,"10"
"913","500740","020","0","0","010",1,1,5,165.292,78.875,375.962,759.714,NA,53.021,22.642,28.079,58.115,21.277,77.789,201.749,20.877,NA,NA,NA,NA,NA,NA,NA,2.199,66.997,22.423,55.564,74.494,71.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.067,69.868,32.048,18.628,11.825,19.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.533,78.197,471.103,214.388,NA,1.366,1793.926,NA,NA,33.985,NA,497.155,411.481,NA,NA,NA,32.188,NA,173.821,61.751,5164.756,7,5.1,"10"
"914","500749","010","0","0",NA,1,1,1,223.284,87.423,734.332,624.14,NA,50.014,24.596,21.434,53.265,16.914,29.66,146.618,29.673,NA,NA,NA,NA,NA,NA,NA,1.957,76.844,15.926,34.627,50.404,68.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.892,17.575,17.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.691,45.447,53.505,252.273,88.24,557.767,353.694,NA,1.429,74.386,NA,NA,214.599,NA,1139.663,276.842,291.291,29.836,NA,18.633,NA,305.991,371.616,5407.813,6,5.1,"10"
"915","500782","010","0","0",NA,1,1,1,314.386,111.331,925.755,1216.666,NA,63.443,22.517,125.707,72.614,44.729,58.639,250.729,29.865,NA,NA,NA,NA,NA,NA,NA,5.268,51.355,41.828,33.876,60.733,434.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.441,36.12,33.608,23.42,19.522,41.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.914,407.715,290.589,416.961,65.347,1.675,177.017,NA,NA,153.697,NA,751.949,296.459,343.514,2.895,NA,24.342,NA,185.494,62.487,5754.146,5,5.1,"10"
"916","500803","010","0","0","020",5,5,1,68.978,66.827,443.466,550.904,NA,40.453,21.246,22.73,45.152,14.615,51.352,151.557,24.262,NA,NA,NA,NA,NA,NA,NA,2.176,72.629,14.751,63.037,89.33,41.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4,32.406,17.092,8.412,9.406,17.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.783,NA,183.387,226.332,168.498,185.817,913.436,NA,NA,36.052,NA,443.697,345.993,753.776,59.648,NA,96,NA,273.377,307.323,5378.988,7,5.1,"10"
"917","500803","020","0","0","010",1,1,5,228.601,45.775,319.153,1085.162,NA,47.409,21.543,21.057,63.913,17.449,31.947,152.184,18.756,NA,NA,NA,NA,NA,NA,NA,2.373,77.14,18.022,62.268,81.098,57.753,29.209,61.018,31.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.475,167.499,151.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.358,324.201,41.483,223.909,NA,175.129,1171.153,NA,NA,29.382,NA,475.014,318.493,NA,NA,NA,102.023,NA,34.194,303.61,5105.486,7,5.1,"10"
"918","500818","010","0","0","020",1,5,1,382.314,59.716,416.604,707.529,NA,57.991,22.837,31.461,51.477,19.462,30.453,163.643,41.685,NA,NA,NA,NA,NA,NA,NA,2.506,71.633,18.348,64.331,87.773,87.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.45,30.788,48.863,13.251,11.794,35.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.685,NA,409.208,311.583,246.978,2515.238,1391.056,NA,NA,35.897,NA,456.852,422.874,731.737,63.506,NA,137.326,NA,181.315,290.509,9115.876,2,5.1,"10"
"919","500818","020","0","0","010",5,1,5,231.847,99.305,451.917,665.111,NA,76.774,22.715,26.461,49.848,20.102,25.62,142.654,25.094,NA,NA,NA,NA,NA,NA,NA,8.102,79.572,20.457,59.645,77.065,89.43,27.241,29.225,34.74,NA,NA,NA,NA,NA,NA,15.408,20.165,15.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.768,558.254,47.191,222.645,NA,2400.86,1393.256,NA,NA,31.865,NA,449.941,472.443,NA,NA,NA,136.308,NA,409.032,98.091,7903.607,2,5.1,"10"
"920","500834","010","0","0","020",1,1,5,262.234,76.233,387.059,684.897,NA,50.342,22.801,37.009,64.568,25.751,37.172,186.376,39.101,NA,NA,NA,NA,NA,NA,NA,1.305,73.746,17.131,74.864,94.35,94.525,40.774,26.519,17.861,12.768,12.503,14.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.968,108.13,228.088,208.28,NA,2661.546,1672.193,NA,NA,34.143,NA,505.258,311.281,NA,NA,NA,81.926,NA,327.058,185.853,8417.995,7,5.1,"10"
"921","500834","020","0","0","010",5,5,1,80.425,62.936,426.412,577.218,NA,48.937,22.753,22.679,46.282,17.586,20.38,126.017,22.067,NA,NA,NA,NA,NA,NA,NA,1.032,49.177,15.357,52.839,73.717,68.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.842,24.093,30.714,NA,NA,NA,NA,NA,NA,15.994,40.872,28.375,NA,NA,NA,232.906,NA,44.393,278.452,177.862,2.13,617.483,NA,NA,30.078,NA,477.624,402.058,641.061,51.143,NA,74.738,NA,198.753,139.363,4313.545,8,5.1,"10"
"922","500839","010","0","0","020",1,5,1,184.85,48.554,329.552,540.099,NA,43.873,22.36,38.365,46.866,18.114,20.245,137.698,34.596,NA,NA,NA,NA,NA,NA,NA,1.494,39.328,16.16,62.596,85.19,50.593,17.112,25.193,36.137,NA,NA,NA,14.38,8.897,19.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.791,NA,29.557,162.36,210.717,1.764,861.349,NA,NA,32.256,NA,402.08,328.413,599.394,47.889,NA,87.228,65.02,252.531,70.416,4258.334,6,5.1,"10"
"923","500851","010","0","0","020",1,1,5,315.463,57.583,562.747,1081.961,NA,56.643,21.965,27.923,77.548,19.065,36.421,197.82,43.413,NA,NA,NA,NA,NA,NA,NA,2.507,63.383,17.163,66.017,106.7,103.102,57.708,73.525,56.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,121.499,123.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.02,319.69,445.798,284.308,NA,1.961,1892.457,NA,NA,33.999,NA,810.448,527.671,NA,NA,NA,69.407,NA,284.017,62.596,6759.121,1,5.1,"10"
"924","500851","020","0","0","010",5,5,1,112.995,141.808,416.467,937.611,NA,46.278,21.913,24.739,86.988,21.202,72.914,223.565,19.74,NA,NA,NA,NA,NA,NA,NA,2.694,129.034,20.447,63.362,103.042,89.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.042,32.304,55.815,NA,NA,NA,NA,NA,NA,64.9,52.422,44.928,NA,NA,NA,386.346,NA,52.808,187.413,490.018,1.473,3067.994,NA,NA,32.458,NA,1048.223,548.078,1520.128,29.573,NA,191.263,NA,289.98,71.723,9170.235,2,5.1,"10"
"925","500855","010","0","0","020",1,5,1,433.51,90.106,439.484,801.488,NA,55.007,22.39,26.835,97.691,25.254,32.457,212.674,32.212,NA,NA,NA,NA,NA,NA,NA,4.884,102.716,22.546,55.972,74.967,51.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.891,25.259,58.6,NA,NA,NA,NA,NA,NA,28.577,46.507,41.143,NA,NA,NA,302.015,NA,56.354,272.214,347.146,2.566,1574.814,NA,NA,47.857,NA,877.35,482.282,1127.382,69.909,NA,133.549,110.352,329.89,94.771,7299.228,2,5.1,"10"
"926","500855","020","0","0","010",5,1,5,226.234,64.832,633.362,683.604,NA,52.892,21.915,45.099,73.516,20.062,42.783,183.759,23.746,NA,NA,NA,NA,NA,NA,NA,3.401,69.291,20.639,66.049,86.681,57.761,41.266,59.658,19.338,9.241,16.013,17.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.566,306.863,656.946,257.05,NA,2.298,1550.281,NA,NA,37.561,NA,670.916,363.342,NA,NA,NA,101.481,NA,168.222,71.926,5802.086,2,5.1,"10"
"927","500885","010","2","2",NA,1,1,1,175.006,134.124,471.875,731.392,NA,47.62,23.274,24.631,72.604,16.679,25.23,151.743,20.848,NA,NA,NA,NA,NA,NA,NA,1.862,41.397,14.511,63.3,119.232,35.544,19.523,78.289,101.499,NA,NA,NA,NA,NA,NA,24.081,29.608,33.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.633,420.223,268.77,222.96,365.902,1.165,1730.897,NA,NA,39.959,NA,241.037,588.974,791.676,41.112,NA,58.423,NA,94.911,49.86,6431.067,6,5.1,"10"
"928","500885","020","1","1","021",5,1,1,160.375,52.063,350.983,586.282,NA,47.096,22.567,28.711,56.532,21.327,35.303,164.652,27.843,NA,NA,NA,NA,NA,NA,NA,1.646,63.542,21.634,43.16,62.947,70.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.147,25.532,15.12,12.406,10.925,27.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.121,464.554,228.536,184.079,212.53,1.146,1105.131,NA,NA,34.984,NA,489.427,460.616,486.833,22.756,NA,74.666,NA,162.892,52.479,5135.324,7,5.1,"10"
"929","500885","021","1","1","020",1,5,5,279.438,35.692,433.789,588,NA,45.247,23.646,35.801,56.147,17.48,43.189,170.559,33.344,NA,NA,NA,NA,NA,NA,NA,2.037,62.113,17.716,62.952,92.268,49.984,22.577,17.171,17.735,12.215,13.53,23.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.329,NA,230.586,164.277,NA,1.342,1247.676,NA,NA,33.376,NA,417.913,298.649,NA,NA,NA,61.214,NA,229.682,51.09,4078.685,7,5.1,"10"
"930","500890","010","0","0",NA,1,1,1,624.305,82.341,674.772,887.983,NA,61.381,23.989,14.7,80.949,22.984,32.231,182.67,21.299,NA,NA,NA,NA,NA,NA,NA,3.407,101.123,21.659,33.113,60.697,98.257,36.254,26.728,210.439,NA,NA,NA,NA,NA,NA,23.429,20.429,24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.016,99.25,50.834,286.189,68.335,3669.627,1436.867,NA,NA,47.096,NA,924.105,382.398,571.327,37.131,NA,119.027,NA,365.671,339.683,11194.31,5,5.1,"10"
"931","500898","010","0","0","020",1,5,1,221.812,56.17,412.684,635.398,NA,48.173,21.059,14.046,50.105,19.258,23.699,134.249,21.436,NA,NA,NA,NA,NA,NA,NA,1.13,79.738,18.589,56.203,74.453,80.016,28.741,41.684,42.898,NA,NA,NA,21.89,17.395,29.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.55,NA,236.369,198.474,337.743,1.327,1936.005,NA,NA,37.526,NA,647.635,482.291,1233.813,112.43,NA,152.651,58.327,320.015,57.883,7143.342,7,5.1,"10"
"932","500898","020","0","0","010",5,1,5,147.615,64.68,658.787,745.226,NA,57.271,21.461,16.09,62.269,20.392,38.386,169.763,25.059,NA,NA,NA,NA,NA,NA,NA,1.033,79.623,20.614,59.873,80.243,69.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.026,29.64,50.56,NA,NA,NA,NA,NA,NA,31.303,41.444,56.946,NA,NA,NA,319.742,265.377,247.899,276.621,NA,1.851,426.674,NA,NA,37.406,NA,485.327,510.798,NA,NA,NA,168.749,NA,258.886,70.796,4369.211,7,5.1,"10"
"933","500902","010","0","0","011",1,1,1,682.731,91.611,397.622,656.204,NA,54.524,21.271,21.858,58.714,21.136,38.265,171.367,30.208,NA,NA,NA,NA,NA,NA,NA,7.26,63.849,19.326,35.979,64.162,80.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.121,32.516,26.693,NA,NA,NA,NA,NA,NA,21.796,27.663,40.153,NA,NA,NA,251.913,315.137,265.081,354.488,176.266,1878.433,464.149,NA,NA,39.16,NA,466.493,331.928,552.766,57.918,NA,71.774,17.358,279.346,161.237,7703.38,7,5.1,"10"
