"","HHID","PN","NSUBHH","MSUBHH","NPN_SP","NCSR","NFAMR","NFINR","NP155","NP156","NP002","NP166","NP170","NP168","NP005","NP006","NP059","NP007","NP009","NP014","NP015","NP016","NP017","NP123","NP018","NP181","NP182","NP020","NP028","NP102","NP029","NP157","NP107","NP175","NP176","NP177","NP178","NP032","NP110","NP179","NP111","NP112","NP183","NP047","NP113","NP149","NP150","NP180","NP097","NP041","NP042","NP043","NP044","NP185","NP056","NVDATE","NVERSION","year"
"1222","534873","020","0","0","010",5,5,1,18,0,1,5,2,20,75,5,0,NA,1,3,1,NA,30,NA,10,0,NA,NA,30,NA,20,NA,NA,20,NA,10,5,NA,80,NA,NA,40,95,65,NA,2,60,10,3,3,1,5,NA,2,1,4,2,"12"
"1223","535061","010","0","0","020",5,1,5,15,3,1,NA,NA,NA,80,95,998,NA,1,0,998,NA,998,NA,NA,998,NA,NA,50,1,40,NA,NA,20,NA,50,50,NA,9,NA,NA,30,25,15,NA,2,10,15,3,5,3,NA,NA,2,1,4,2,"12"
"1224","535061","020","0","0","010",1,5,1,11,1,1,NA,NA,NA,0,NA,NA,0,1,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,100,NA,0,NA,NA,0,NA,NA,NA,100,998,NA,1,NA,NA,2,3,1,1,NA,2,1,4,2,"12"
"1225","535062","010","0","0","011",1,5,1,12,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,10,0,NA,NA,3,NA,NA,5,NA,2,NA,NA,5,NA,4,2,6,10,NA,NA,NA,9,998,NA,1,NA,NA,3,5,1,1,NA,3,1,4,2,"12"
"1226","535062","011","0","0","010",5,1,5,15,0,1,NA,NA,NA,0,NA,NA,50,1,NA,NA,90,50,2,50,20,10,75,50,1,25,NA,NA,75,NA,75,50,50,75,NA,NA,75,75,50,2,1,NA,NA,3,2,1,1,NA,1,1,4,2,"12"
"1227","535403","010","0","0","020",1,1,5,13,0,1,NA,NA,NA,90,80,50,NA,1,NA,NA,10,0,NA,NA,0,NA,NA,50,1,30,NA,NA,60,NA,30,10,NA,60,NA,NA,60,60,50,2,1,NA,NA,2,5,3,NA,NA,3,1,4,2,"12"
"1228","535403","020","0","0","010",5,5,1,15,0,1,60,1,0,100,100,100,NA,1,NA,NA,NA,0,NA,NA,75,NA,NA,75,NA,40,NA,NA,10,NA,5,3,NA,65,NA,NA,65,65,50,1,2,5,10,1,5,3,NA,NA,1,1,4,2,"12"
"1229","535550","010","0","0",NA,1,1,1,11,0,1,NA,NA,NA,10,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,50,NA,NA,100,NA,10,10,NA,50,1,NA,NA,90,10,NA,2,10,40,2,1,1,1,NA,1,1,4,2,"12"
"1230","535558","010","0","0","020",1,5,1,14,1,1,NA,NA,NA,10,8,0,NA,1,5,30,NA,NA,NA,0,0,NA,NA,15,NA,6,NA,NA,100,NA,998,NA,NA,10,NA,NA,50,60,70,NA,2,70,40,1,4,1,1,NA,2,1,4,2,"12"
"1231","535558","020","0","0","010",5,1,5,13,2,1,NA,NA,NA,10,0,NA,NA,1,50,50,NA,998,NA,NA,0,NA,NA,50,1,80,NA,NA,50,NA,998,NA,NA,50,2,NA,50,30,40,NA,2,50,25,2,2,1,1,NA,2,1,4,2,"12"
"1232","535566","010","0","0","020",1,1,5,14,2,1,NA,NA,NA,0,NA,NA,8,1,NA,NA,8,5,NA,7,7,5,NA,998,NA,999,NA,NA,80,NA,75,10,NA,10,NA,40,NA,60,45,NA,2,65,10,2,2,1,1,NA,2,1,4,2,"12"
"1233","535566","020","0","0","010",5,5,1,12,0,1,NA,NA,NA,0,NA,NA,5,1,NA,NA,5,NA,NA,5,5,0,NA,10,NA,50,NA,NA,90,NA,80,90,NA,50,2,NA,NA,80,75,NA,2,50,18,2,3,2,NA,5,1,2,4,2,"12"
"1234","535697","010","0","0","020",5,1,5,14,0,1,NA,NA,NA,99,99,90,NA,1,0,50,NA,40,NA,20,10,10,NA,90,NA,80,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,80,20,NA,2,40,80,2,2,1,1,NA,1,1,4,2,"12"
"1235","535697","020","0","0","010",1,5,1,15,0,1,NA,NA,NA,90,60,20,NA,1,NA,NA,20,5,NA,5,2,2,NA,60,NA,50,NA,NA,50,NA,30,10,NA,80,NA,NA,80,80,40,NA,2,30,70,2,1,1,1,NA,1,1,4,2,"12"
"1236","535851","010","0","0","020",1,5,1,3,3,1,999,1,999,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"12"
"1237","535851","020","0","0","010",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"12"
"1238","536154","010","0","0","020",5,1,5,15,0,1,NA,NA,NA,80,5,0,NA,1,50,50,NA,60,NA,50,20,0,NA,60,NA,50,NA,NA,70,NA,50,20,NA,90,NA,NA,70,80,50,2,1,NA,NA,2,4,2,NA,5,3,1,4,2,"12"
"1239","536154","020","0","0","010",1,5,1,18,0,1,20,1,0,100,100,100,NA,1,10,80,NA,90,NA,50,10,0,NA,60,NA,20,NA,NA,100,NA,75,20,NA,95,NA,NA,100,100,30,NA,2,5,20,2,4,2,NA,1,3,1,4,2,"12"
"1240","536223","010","0","0",NA,1,1,1,12,1,1,NA,NA,NA,0,NA,NA,0,1,50,0,NA,0,NA,NA,50,NA,NA,50,2,0,NA,NA,0,0,NA,NA,NA,50,1,NA,50,75,998,NA,1,NA,NA,3,3,1,1,NA,2,1,4,2,"12"
"1241","536271","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,60,60,60,NA,1,50,20,NA,30,NA,30,50,30,NA,100,NA,50,NA,NA,10,NA,3,5,NA,40,NA,NA,40,20,60,NA,2,70,10,3,4,1,5,NA,3,1,4,2,"12"
"1242","536271","020","0","0","010",1,5,1,16,1,1,80,1,20,998,NA,NA,NA,1,40,0,NA,50,2,50,50,0,NA,90,NA,80,NA,NA,100,NA,50,0,NA,80,NA,NA,80,80,70,NA,2,60,70,3,2,1,5,NA,1,1,4,2,"12"
"1243","536392","010","0","0",NA,1,1,1,15,0,1,10,2,0,100,100,100,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,20,NA,0,NA,NA,100,NA,100,20,NA,100,NA,80,NA,100,50,1,2,0,0,2,2,1,1,NA,2,1,4,2,"12"
"1244","536805","010","0","0","020",1,5,1,18,0,1,100,2,1,90,10,1,NA,1,10,20,NA,95,NA,5,50,1,NA,80,NA,75,NA,NA,50,NA,10,1,NA,99,NA,NA,99,99,90,NA,2,10,10,1,4,3,NA,NA,3,1,4,2,"12"
"1245","536805","020","0","0","010",5,1,5,16,2,1,NA,NA,NA,100,50,10,NA,1,20,50,NA,75,NA,5,0,NA,NA,998,NA,999,NA,NA,5,NA,5,0,NA,50,2,NA,75,75,10,NA,2,2,5,3,4,3,NA,NA,3,1,4,2,"12"
"1246","536904","010","0","0","020",5,5,1,17,0,1,10,2,25,90,0,NA,NA,1,0,90,NA,90,NA,90,10,0,NA,80,NA,60,NA,NA,90,NA,10,0,NA,75,NA,NA,75,75,20,NA,2,10,20,2,4,3,NA,NA,3,1,4,2,"12"
"1247","536904","020","0","0","010",1,1,5,14,0,1,NA,NA,NA,60,10,10,NA,1,NA,NA,NA,90,NA,70,50,10,NA,90,NA,50,NA,NA,90,NA,80,10,NA,50,2,NA,80,80,60,NA,2,60,40,2,3,1,1,NA,1,1,4,2,"12"
"1248","536937","010","0","0","020",5,1,5,13,0,1,NA,NA,NA,80,50,0,NA,1,0,80,NA,50,2,50,0,NA,NA,80,NA,75,NA,NA,50,NA,0,NA,NA,20,NA,NA,NA,50,50,2,1,NA,NA,3,1,1,1,NA,3,1,4,2,"12"
"1249","536937","020","0","0","010",1,5,1,18,0,1,70,2,20,100,100,80,NA,1,10,65,NA,20,NA,10,20,5,NA,80,NA,60,NA,NA,60,NA,20,10,NA,60,NA,NA,60,40,70,NA,2,30,30,2,3,1,5,NA,1,1,4,2,"12"
"1250","536986","010","0","0",NA,1,1,1,13,0,1,NA,NA,NA,20,80,0,NA,1,NA,NA,30,0,NA,NA,0,NA,NA,30,NA,70,NA,NA,40,NA,80,20,NA,75,NA,NA,NA,60,60,NA,2,60,50,2,3,1,1,NA,1,1,4,2,"12"
"1251","537071","010","0","0","020",1,5,1,14,0,1,90,1,90,100,100,50,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,100,NA,75,50,NA,100,NA,NA,100,100,50,2,1,NA,NA,3,1,2,NA,1,2,1,4,2,"12"
"1252","537071","020","0","0","010",5,1,5,15,0,1,NA,NA,NA,100,100,50,NA,1,NA,NA,80,50,2,50,50,50,60,90,NA,70,NA,NA,100,NA,100,40,NA,100,NA,NA,100,100,50,2,1,NA,NA,3,3,1,1,NA,2,1,4,2,"12"
"1253","537304","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,100,80,60,NA,1,95,100,NA,100,NA,90,60,40,NA,75,NA,60,NA,NA,40,NA,30,25,NA,100,NA,NA,0,100,80,NA,2,75,25,1,1,2,NA,1,2,1,4,2,"12"
"1254","537304","020","0","0","010",1,5,1,17,0,1,20,2,0,100,80,50,NA,1,NA,NA,90,40,NA,30,10,5,30,70,NA,40,NA,NA,80,NA,40,20,NA,80,NA,NA,80,80,50,2,1,NA,NA,3,4,2,NA,1,2,1,4,2,"12"
"1255","537314","020","0","0","010",1,1,5,9,2,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,998,NA,NA,NA,NA,100,NA,100,NA,100,998,NA,1,NA,NA,3,1,1,1,NA,1,1,4,2,"12"
"1256","537396","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,80,80,50,NA,1,90,90,NA,75,NA,75,75,75,80,90,NA,90,NA,NA,50,NA,30,10,NA,50,1,NA,50,20,50,2,1,NA,NA,3,5,3,NA,NA,3,1,4,2,"12"
"1257","537396","020","0","0","010",1,5,1,16,0,1,20,2,0,100,100,100,NA,1,NA,NA,NA,75,NA,75,30,30,NA,80,NA,75,NA,NA,20,NA,10,5,NA,90,NA,NA,40,75,60,NA,2,10,25,2,4,2,NA,5,2,1,4,2,"12"
"1258","537421","010","0","0",NA,1,1,1,16,1,1,25,1,40,80,90,20,NA,1,20,10,NA,30,NA,60,20,5,NA,10,NA,10,NA,NA,50,NA,10,20,NA,25,NA,NA,NA,25,998,NA,1,NA,NA,3,3,1,1,NA,1,1,4,2,"12"
"1259","537437","010","0","0","020",5,5,1,14,0,1,NA,NA,NA,80,30,0,NA,1,80,30,NA,20,NA,10,10,0,NA,90,NA,100,NA,NA,10,NA,0,NA,NA,60,NA,NA,NA,80,40,NA,2,30,10,3,4,1,1,NA,2,1,4,2,"12"
"1260","537437","020","0","0","010",1,1,5,14,0,1,NA,NA,NA,100,50,0,NA,1,50,0,NA,30,NA,0,10,NA,NA,100,NA,70,NA,NA,20,NA,0,NA,NA,80,NA,NA,NA,70,40,NA,2,30,30,1,4,1,1,NA,1,1,4,2,"12"
"1261","537446","010","0","0",NA,1,1,1,18,0,1,100,2,0,100,30,0,NA,1,75,5,NA,0,NA,NA,0,NA,15,100,NA,45,NA,NA,100,NA,100,30,NA,100,NA,NA,100,100,5,NA,2,5,40,2,1,2,NA,1,2,1,4,2,"12"
"1262","537531","010","0","0",NA,1,1,1,11,2,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,998,NA,NA,30,NA,0,NA,NA,50,1,999,NA,20,20,NA,2,30,999,3,3,3,NA,NA,3,1,4,2,"12"
"1263","537547","010","0","0",NA,1,1,1,12,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,40,NA,NA,0,0,NA,NA,75,NA,85,NA,NA,998,NA,NA,NA,0,89,NA,NA,50,60,65,NA,2,45,55,1,5,1,1,NA,2,1,4,2,"12"
"1264","538330","010","0","0","020",5,1,5,14,0,1,NA,NA,NA,80,30,0,NA,1,50,30,NA,50,2,30,20,30,NA,40,NA,0,NA,NA,40,NA,0,NA,NA,80,NA,NA,70,60,50,2,1,NA,NA,2,1,3,NA,NA,2,1,4,2,"12"
"1265","538330","020","0","0","010",1,5,1,12,10,1,998,1,10,998,NA,NA,NA,1,998,998,NA,998,NA,NA,998,NA,NA,998,NA,998,NA,NA,10,NA,999,NA,NA,999,NA,NA,NA,999,999,NA,1,NA,NA,3,3,1,1,NA,1,1,4,2,"12"
"1266","544211","010","0","0","020",1,1,5,8,6,1,NA,NA,NA,998,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,998,NA,998,NA,NA,998,NA,NA,NA,NA,100,NA,998,NA,998,998,NA,1,NA,NA,3,8,8,NA,NA,8,1,4,2,"12"
"1267","544211","020","0","0","010",5,5,1,12,4,1,0,1,0,0,NA,NA,0,1,0,0,NA,998,NA,NA,999,NA,NA,0,NA,0,NA,NA,999,NA,NA,NA,NA,999,NA,NA,NA,999,999,NA,1,NA,NA,3,2,1,1,NA,3,1,4,2,"12"
"1268","546592","010","0","0",NA,1,1,1,16,0,1,2,1,4,5,0,NA,NA,1,NA,NA,1,5,NA,0,0,NA,NA,100,NA,100,NA,NA,90,NA,95,90,NA,45,NA,0,NA,80,100,NA,2,100,NA,3,2,1,1,NA,1,1,4,2,"12"
"1269","549012","010","0","0","020",1,1,5,15,1,1,NA,NA,NA,50,40,50,NA,1,20,80,NA,30,NA,30,30,10,NA,20,NA,10,NA,NA,20,NA,10,10,5,50,2,NA,NA,50,998,NA,1,NA,NA,3,3,1,1,NA,1,1,4,2,"12"
"1270","549012","020","0","0","010",5,5,1,15,0,1,0,1,80,100,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,40,NA,0,NA,NA,80,NA,50,50,NA,100,NA,NA,100,100,0,NA,2,NA,100,3,4,1,5,NA,1,1,4,2,"12"
"1271","900007","010","0","0","020",1,5,1,16,0,1,0,1,80,30,0,NA,NA,1,NA,NA,20,NA,NA,20,20,20,10,60,NA,60,NA,NA,40,NA,15,0,NA,60,NA,80,NA,80,10,NA,2,10,30,2,4,2,NA,5,3,1,4,2,"12"
"1272","900007","020","0","0","010",5,1,5,13,3,1,NA,NA,NA,100,100,100,NA,1,NA,NA,998,NA,NA,NA,NA,NA,100,100,NA,100,NA,NA,100,NA,100,100,NA,998,NA,NA,100,100,998,NA,1,NA,NA,3,1,1,1,NA,3,1,4,2,"12"
"1273","900405","010","0","0","020",5,5,1,17,0,1,50,2,10,50,1,0,NA,1,10,80,NA,50,1,20,80,0,NA,50,2,10,NA,NA,0,10,NA,NA,NA,60,NA,NA,100,90,80,NA,2,30,20,2,1,3,NA,NA,3,1,3,2,"12"
"1274","900405","020","0","0","010",1,1,5,11,0,1,NA,NA,NA,15,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,50,NA,NA,0,50,NA,NA,NA,90,NA,100,NA,100,50,1,2,50,10,2,4,1,1,NA,1,1,3,2,"12"
"1275","900668","010","0","0","020",1,1,5,16,0,1,NA,NA,NA,80,75,5,NA,1,5,20,NA,2,NA,2,2,0,NA,75,NA,80,NA,NA,10,NA,5,0,NA,95,NA,NA,85,50,60,NA,2,45,70,3,2,1,5,NA,2,1,3,2,"12"
"1276","900937","010","0","0","020",5,1,5,11,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,60,NA,20,NA,20,70,NA,2,40,10,3,1,3,NA,NA,2,1,1,2,"12"
"1277","900937","020","0","0","010",1,5,1,12,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,100,0,0,NA,NA,0,80,NA,80,NA,80,70,NA,2,50,20,3,NA,3,NA,NA,3,1,1,2,"12"
"1278","901438","010","0","0","020",1,1,5,11,0,1,NA,NA,NA,100,0,NA,NA,1,NA,NA,NA,100,NA,50,100,0,NA,80,NA,25,NA,NA,100,NA,0,NA,NA,100,NA,NA,100,100,50,2,1,NA,NA,2,4,1,5,NA,2,1,4,2,"12"
"1279","901438","020","0","0","010",5,5,1,18,0,1,10,1,2,100,100,0,NA,1,5,50,NA,100,NA,100,30,10,NA,80,NA,50,NA,NA,20,NA,5,2,NA,100,NA,NA,80,100,80,NA,2,10,5,3,3,1,5,NA,2,1,4,2,"12"
"1280","901477","010","0","0","020",1,5,1,17,0,1,50,2,50,80,80,80,NA,1,50,80,NA,80,NA,50,50,80,NA,50,2,50,NA,NA,50,NA,80,80,NA,100,NA,NA,NA,100,100,NA,2,100,NA,3,1,1,1,NA,1,1,3,2,"12"
"1281","901477","020","0","0","010",5,1,5,16,0,1,NA,NA,NA,10,10,10,NA,1,0,90,NA,30,NA,30,0,NA,NA,40,NA,30,NA,NA,50,NA,50,30,NA,70,NA,NA,50,60,70,NA,2,20,20,3,1,1,1,NA,1,1,3,2,"12"
"1282","901529","010","0","0","020",1,5,1,12,0,1,NA,NA,NA,100,0,NA,NA,1,50,50,NA,NA,NA,25,15,0,NA,50,1,10,NA,NA,0,25,NA,NA,NA,100,NA,NA,15,25,0,NA,2,NA,50,2,2,1,1,NA,1,1,4,2,"12"
"1283","901529","020","0","0","010",5,1,5,12,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,80,0,NA,NA,0,NA,NA,80,NA,90,NA,NA,100,NA,100,100,NA,0,NA,NA,NA,0,100,NA,2,100,NA,1,3,1,1,NA,1,1,4,2,"12"
"1284","902163","010","0","0","020",1,5,1,13,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,5,998,NA,NA,998,NA,NA,100,NA,100,NA,NA,25,NA,50,2,NA,75,NA,6,NA,75,100,NA,2,50,NA,1,3,1,1,NA,3,1,2,2,"12"
"1285","902163","020","0","0","010",5,1,5,9,4,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,998,NA,NA,NA,NA,NA,NA,998,NA,998,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,998,998,NA,1,NA,NA,3,1,NA,NA,NA,3,1,3,2,"12"
"1286","902479","010","0","0","020",5,1,5,15,0,1,NA,NA,NA,0,NA,NA,10,1,60,30,NA,20,NA,10,10,0,NA,10,NA,0,NA,NA,50,NA,30,10,NA,90,NA,NA,80,90,40,NA,2,30,70,2,1,3,NA,NA,2,1,4,2,"12"
"1287","902479","020","0","0","010",1,5,1,14,0,1,50,2,10,5,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,10,NA,NA,100,NA,90,5,NA,10,NA,10,NA,0,2,NA,2,10,5,3,3,1,1,NA,3,1,4,2,"12"
"1288","903465","010","0","0",NA,1,1,1,16,0,1,80,2,80,80,80,20,NA,1,50,20,NA,20,NA,20,0,NA,NA,80,NA,20,NA,NA,80,NA,50,40,NA,90,NA,NA,NA,90,50,2,1,NA,NA,3,4,3,NA,NA,1,1,4,2,"12"
"1289","903859","010","0","0","020",1,5,1,15,0,1,NA,NA,NA,30,10,0,NA,1,0,50,NA,80,NA,70,50,40,NA,90,NA,80,NA,NA,20,NA,10,0,NA,50,2,NA,NA,70,60,NA,2,50,30,2,4,1,1,NA,1,1,4,2,"12"
"1290","903859","020","0","0","010",5,1,5,15,0,1,NA,NA,NA,5,1,0,NA,1,NA,NA,99,95,NA,80,50,50,50,50,2,30,NA,NA,100,NA,100,10,NA,90,NA,NA,100,100,50,2,1,NA,NA,3,5,1,1,NA,1,1,4,2,"12"
"1291","904025","010","0","0","020",1,5,1,14,6,1,40,1,20,0,NA,NA,0,1,998,0,NA,50,2,0,20,NA,NA,998,NA,998,NA,NA,998,NA,NA,NA,NA,998,NA,NA,40,998,998,NA,1,NA,NA,3,3,1,1,NA,3,1,3,2,"12"
"1292","904025","020","0","0","010",5,1,5,15,2,1,NA,NA,NA,0,NA,NA,0,1,0,50,NA,80,NA,80,100,30,NA,50,2,50,NA,NA,50,NA,50,0,NA,998,NA,NA,10,50,50,1,2,998,NA,3,5,1,1,NA,3,1,3,2,"12"
"1293","904228","010","0","0","020",5,1,5,17,0,1,NA,NA,NA,20,5,2,NA,1,0,80,NA,65,NA,65,75,65,85,100,NA,100,NA,NA,50,NA,50,0,NA,25,NA,NA,50,50,20,NA,2,10,15,2,4,1,1,NA,1,1,4,2,"12"
"1294","904228","020","0","0","010",1,5,1,13,1,1,NA,NA,NA,80,50,30,NA,1,NA,NA,NA,0,NA,NA,0,NA,50,100,NA,100,NA,NA,100,NA,100,100,NA,100,NA,NA,100,100,998,NA,1,NA,NA,3,5,1,1,NA,1,1,4,2,"12"
"1295","904568","010","0","0",NA,1,1,1,10,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,1,0,NA,NA,25,NA,998,NA,NA,100,NA,80,NA,80,50,2,1,NA,NA,3,5,1,1,NA,1,1,4,2,"12"
"1296","905041","010","0","0",NA,1,1,1,14,0,1,NA,NA,NA,0,NA,NA,10,1,NA,NA,10,10,NA,10,0,NA,NA,0,NA,0,NA,NA,10,NA,10,0,NA,50,1,NA,80,80,50,1,2,40,40,2,3,1,1,NA,1,1,3,2,"12"
"1297","905331","010","0","0","020",5,1,5,15,0,1,NA,NA,NA,100,100,90,NA,1,NA,NA,10,10,NA,5,0,NA,NA,75,NA,60,NA,NA,25,NA,15,10,NA,100,NA,NA,100,100,50,1,2,25,25,2,4,1,1,NA,3,1,3,2,"12"
"1298","905331","020","0","0","010",1,5,1,16,0,1,70,2,10,100,100,50,NA,1,NA,NA,20,0,NA,NA,0,NA,NA,95,NA,90,NA,NA,100,NA,50,0,NA,50,1,NA,20,20,70,NA,2,10,10,2,3,3,NA,NA,3,1,3,2,"12"
"1299","906004","010","0","0","011",1,1,1,12,0,1,NA,NA,NA,90,50,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,75,NA,40,NA,NA,30,NA,20,10,NA,90,NA,NA,NA,95,75,NA,2,25,20,2,1,NA,NA,NA,2,1,3,2,"12"
"1300","906004","011","0","0","010",5,5,5,13,3,1,NA,NA,NA,0,NA,NA,70,1,NA,NA,80,40,NA,40,30,20,80,80,NA,50,NA,NA,999,NA,NA,NA,999,999,NA,NA,NA,999,30,NA,2,20,20,2,1,NA,NA,NA,1,1,3,2,"12"
"1301","906084","010","0","0","020",1,1,5,10,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,0,NA,NA,100,NA,100,0,NA,0,NA,NA,NA,0,0,NA,2,NA,0,3,5,3,NA,NA,1,1,4,2,"12"
"1302","906084","020","0","0","010",5,5,1,15,0,1,NA,NA,NA,20,0,NA,NA,1,0,80,NA,50,1,30,10,10,NA,60,NA,20,NA,NA,70,NA,30,0,NA,75,NA,NA,75,75,70,NA,2,60,30,2,1,1,1,NA,3,1,4,2,"12"
"1303","906819","010","0","0",NA,1,1,1,16,0,1,50,2,20,100,75,50,NA,1,20,0,NA,NA,NA,0,0,NA,NA,50,2,50,NA,NA,40,NA,25,0,NA,75,NA,50,NA,75,50,2,1,NA,NA,3,5,1,1,NA,3,1,4,2,"12"
"1304","906970","010","0","0",NA,1,1,1,11,1,1,NA,NA,NA,50,0,NA,NA,1,NA,NA,75,0,NA,NA,0,NA,NA,50,2,998,NA,NA,50,NA,0,NA,NA,50,2,50,NA,50,50,2,1,NA,NA,3,4,1,1,NA,1,1,4,2,"12"
"1305","907051","010","0","0","020",5,5,1,18,0,1,70,1,20,70,20,5,NA,1,60,0,NA,2,NA,0,0,NA,NA,30,NA,15,NA,NA,2,NA,70,2,NA,20,NA,NA,2,50,5,NA,2,20,10,3,4,1,1,NA,1,1,3,2,"12"
"1306","907051","020","0","0","010",1,1,5,16,0,1,NA,NA,NA,10,10,0,NA,1,0,50,NA,50,2,10,50,0,NA,80,NA,80,NA,NA,50,NA,50,50,NA,80,NA,NA,80,100,100,NA,2,80,NA,3,1,1,1,NA,1,1,3,2,"12"
"1307","907338","010","0","0",NA,1,1,1,13,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,50,NA,NA,0,0,NA,NA,70,NA,50,NA,NA,100,NA,50,0,NA,25,NA,NA,10,0,50,1,2,0,50,1,1,1,1,NA,1,1,4,2,"12"
"1308","907352","010","0","0",NA,1,1,1,12,2,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,998,NA,998,NA,NA,50,NA,50,5,NA,60,NA,60,NA,70,60,NA,2,60,80,3,5,2,NA,1,3,1,3,2,"12"
"1309","907585","010","0","0","020",5,1,5,13,0,1,NA,NA,NA,50,0,NA,NA,1,0,40,NA,50,1,20,0,NA,NA,10,NA,5,NA,NA,10,NA,0,NA,NA,30,NA,NA,20,5,50,2,1,NA,NA,2,4,1,5,NA,3,1,3,2,"12"
"1310","907585","020","0","0","010",1,5,1,16,0,1,0,1,0,100,60,0,NA,1,70,30,NA,50,1,10,30,0,NA,50,2,10,NA,NA,10,NA,0,NA,NA,100,NA,NA,100,100,50,2,1,NA,NA,1,5,3,NA,NA,3,1,2,2,"12"
"1311","907843","010","0","0",NA,1,1,1,11,0,1,NA,NA,NA,2,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,0,NA,NA,100,NA,100,0,NA,90,NA,NA,NA,90,20,NA,2,10,60,3,1,NA,NA,NA,1,1,3,2,"12"
"1312","908133","010","0","0",NA,1,1,1,19,0,1,50,2,50,10,10,10,NA,1,50,100,NA,20,NA,0,10,NA,100,100,NA,100,NA,NA,10,NA,10,0,NA,50,1,NA,70,50,20,NA,2,40,0,1,3,2,NA,1,1,1,3,2,"12"
"1313","908282","010","0","0",NA,1,1,1,15,0,1,10,2,15,50,10,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,40,NA,NA,75,NA,50,40,NA,50,2,40,NA,80,20,NA,2,80,60,3,1,1,1,NA,2,1,3,2,"12"
"1314","908387","010","0","0","020",1,1,5,11,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,60,NA,60,60,30,NA,0,NA,0,NA,NA,998,NA,NA,NA,NA,60,NA,NA,30,40,90,NA,2,80,30,3,1,1,1,NA,1,1,4,2,"12"
"1315","908387","020","0","0","010",5,5,1,12,6,1,80,1,999,5,0,NA,NA,1,998,998,NA,998,NA,NA,50,NA,NA,0,NA,0,NA,NA,999,NA,NA,NA,NA,50,2,NA,NA,70,998,NA,1,NA,NA,3,3,1,1,NA,1,1,4,2,"12"
"1316","908516","010","0","0","020",5,5,1,18,0,1,25,2,25,100,100,50,NA,1,0,100,NA,100,NA,0,50,NA,NA,50,2,50,NA,NA,100,NA,75,50,50,100,NA,NA,100,100,50,2,1,NA,NA,2,2,1,5,NA,2,1,4,2,"12"
"1317","908516","020","0","0","010",1,1,5,10,6,1,NA,NA,NA,100,998,NA,NA,1,NA,NA,30,0,NA,NA,998,NA,NA,998,NA,998,NA,NA,998,NA,NA,NA,NA,998,NA,NA,998,998,50,2,1,NA,NA,3,1,1,8,NA,3,1,4,2,"12"
